"정본행번호","업소명","입력주소","기존위도","기존경도","최초POI조회어","POI조회어","POI조회방식","POI후보수","POI상호","POI도로명주소","POI지번주소","POI상호일치","POI주소일치","APIHUB좌표후보수","제안위도","제안경도","좌표출처","좌표출처URL","권장좌표검증상태","판정","검토사유","확인일"
"114","할머니가래떡볶이(금촌점)","파주시 한마음1길 9 (금촌동) 광성프라자 105호","37.7557078877","126.7705984734","할머니가래떡볶이(금촌점) 파주시 한마음1길 9 (금촌동) 광성프라자 105호","할머니가래떡볶이(금촌점) 파주시 한마음1길 9 (금촌동) 광성프라자 105호","전체 주소 검색","0","","","","False","False","0","","","","","미확인","미확인","지역 검색 결과가 없습니다","2026-09-06"
"115","일품양평해장국 파주검산점","파주시 평화로 330 (검산동)","37.7727583399","126.7458659391","일품양평해장국 파주검산점 파주시 평화로 330 (검산동)","일품양평해장국 파주검산점 파주시 평화로 330 (검산동)","전체 주소 검색","1","","","","True","False","0","","","","","재확인 필요","재확인 필요","상호는 일치하지만 주소가 일치하지 않습니다","2026-09-06"
"116","파주새말육심","파주시 정담길 41 (아동동) 1층","37.7699665","126.7768771","파주새말육심 파주시 정담길 41 (아동동) 1층","파주새말육심 파주시 정담길 41 (아동동) 1층","전체 주소 검색","0","","","","False","False","0","","","","","미확인","미확인","지역 검색 결과가 없습니다","2026-09-06"
"117","수민헤어","경기도 김포시통진읍조강로98(통진읍서암리, 1층)","37.6929395","126.5959984","수민헤어 경기도 김포시통진읍조강로98(통진읍서암리, 1층)","수민헤어 경기도 김포시통진읍조강로98(통진읍서암리","도로명·건물번호 보조 검색","1","","","","True","False","0","","","","","재확인 필요","재확인 필요","상호는 일치하지만 주소가 일치하지 않습니다","2026-09-06"
"118","개성연출","경기도 동두천시 정장로31-12, 1층(생연동)","37.9047658","127.054556","개성연출 경기도 동두천시 정장로31-12, 1층(생연동)","개성연출 경기도 동두천시 정장로31-12","도로명·건물번호 보조 검색","1","","","","True","False","0","","","","","재확인 필요","재확인 필요","상호는 일치하지만 주소가 일치하지 않습니다","2026-09-06"
"119","고미나 헤어모드","경기도 동두천시 동광로75-1(생연동)","37.9089353","127.0566985","고미나 헤어모드 경기도 동두천시 동광로75-1(생연동)","고미나 헤어모드 경기도 동두천시 동광로75-1(생연동)","전체 주소 검색","1","","","","True","False","0","","","","","재확인 필요","재확인 필요","상호는 일치하지만 주소가 일치하지 않습니다","2026-09-06"
"120","김희정헤어샵","경기도 동두천시 지행로65, 2층(지행동)","37.8926766","127.0544782","김희정헤어샵 경기도 동두천시 지행로65, 2층(지행동)","김희정헤어샵 경기도 동두천시 지행로65","도로명·건물번호 보조 검색","1","","","","True","False","0","","","","","재확인 필요","재확인 필요","상호는 일치하지만 주소가 일치하지 않습니다","2026-09-06"
"121","까미헤어","경기도 동두천시 평화로2261번길 52(지행동)","37.8915973","127.0565646","까미헤어 경기도 동두천시 평화로2261번길 52(지행동)","까미헤어 경기도 동두천시 평화로2261번길 52(지행동)","전체 주소 검색","1","","","","True","False","0","","","","","재확인 필요","재확인 필요","상호는 일치하지만 주소가 일치하지 않습니다","2026-09-06"
"122","노블헤어","경기도 동두천시 거북마루로45, 상가동 202호(생연동)","37.8974429","127.0509186","노블헤어 경기도 동두천시 거북마루로45, 상가동 202호(생연동)","노블헤어 경기도 동두천시 거북마루로45","도로명·건물번호 보조 검색","0","","","","False","False","0","","","","","미확인","미확인","지역 검색 결과가 없습니다","2026-09-06"
"123","리안헤어 동두천지행역점","경기도 동두천시 지행로56, 205호(지행동)","37.8920833","127.0533841","리안헤어 동두천지행역점 경기도 동두천시 지행로56, 205호(지행동)","리안헤어 동두천지행역점 경기도 동두천시 지행로56","도로명·건물번호 보조 검색","1","","","","True","False","0","","","","","재확인 필요","재확인 필요","상호는 일치하지만 주소가 일치하지 않습니다","2026-09-06"
"124","마샹스헤어살롱","경기도 동두천시 중앙로134-20, 202호(지행동)","37.8930182","127.0538205","마샹스헤어살롱 경기도 동두천시 중앙로134-20, 202호(지행동)","마샹스헤어살롱 경기도 동두천시 중앙로134-20","도로명·건물번호 보조 검색","1","","","","True","False","0","","","","","재확인 필요","재확인 필요","상호는 일치하지만 주소가 일치하지 않습니다","2026-09-06"
"125","박미라 헤어스토리","경기도 동두천시 평화로2452-1(생연동)","37.9066868","127.0583546","박미라 헤어스토리 경기도 동두천시 평화로2452-1(생연동)","박미라 헤어스토리 경기도 동두천시 평화로2452-1(생연동)","전체 주소 검색","1","","","","True","False","0","","","","","재확인 필요","재확인 필요","상호는 일치하지만 주소가 일치하지 않습니다","2026-09-06"
"126","보배헤어샵","경기도 동두천시 중앙로286번길 21-3(생연동)","37.9072394","127.0554639","보배헤어샵 경기도 동두천시 중앙로286번길 21-3(생연동)","보배헤어샵 경기도 동두천시 중앙로286번길 21-3(생연동)","전체 주소 검색","1","","","","True","False","0","","","","","재확인 필요","재확인 필요","상호는 일치하지만 주소가 일치하지 않습니다","2026-09-06"
"127","삐삐머리방","경기도 동두천시 평화로2530번길 35(보산동)","37.9137556","127.0597922","삐삐머리방 경기도 동두천시 평화로2530번길 35(보산동)","삐삐머리방 경기도 동두천시 평화로2530번길 35(보산동)","전체 주소 검색","1","","","","True","False","0","","","","","재확인 필요","재확인 필요","상호는 일치하지만 주소가 일치하지 않습니다","2026-09-06"
"128","샤론의꽃 미용아카데미","경기도 동두천시 중앙로7번길 15(송내동)","37.8822769","127.0534822","샤론의꽃 미용아카데미 경기도 동두천시 중앙로7번길 15(송내동)","샤론의꽃 미용아카데미 경기도 동두천시 중앙로7번길 15(송내동)","전체 주소 검색","0","","","","False","False","0","","","","","미확인","미확인","지역 검색 결과가 없습니다","2026-09-06"
"129","세아떼바버샵","경기도 동두천시 이담로89, 상가동 106호(지행동)","37.8893173","127.0587061","세아떼바버샵 경기도 동두천시 이담로89, 상가동 106호(지행동)","세아떼바버샵 경기도 동두천시 이담로89","도로명·건물번호 보조 검색","1","","","","True","False","0","","","","","재확인 필요","재확인 필요","상호는 일치하지만 주소가 일치하지 않습니다","2026-09-06"
"130","신성순 헤어아트","경기도 동두천시 중앙로278, 2층(생연동)","37.9062244","127.0543695","신성순 헤어아트 경기도 동두천시 중앙로278, 2층(생연동)","신성순 헤어아트 경기도 동두천시 중앙로278","도로명·건물번호 보조 검색","1","","","","False","False","0","","","","","미확인","미확인","상호와 주소가 일치하는 후보가 없습니다","2026-09-06"
"131","신지미헤어라인","경기도 동두천시 광암로33번길 13-10(광암동)","37.8960534","127.0851728","신지미헤어라인 경기도 동두천시 광암로33번길 13-10(광암동)","신지미헤어라인 경기도 동두천시 광암로33번길 13-10(광암동)","전체 주소 검색","1","","","","True","False","0","","","","","재확인 필요","재확인 필요","상호는 일치하지만 주소가 일치하지 않습니다","2026-09-06"
"132","안다미로","경기도 동두천시 지행로107번길 13(지행동)","37.8930315","127.0592205","안다미로 경기도 동두천시 지행로107번길 13(지행동)","안다미로 경기도 동두천시 지행로107번길 13(지행동)","전체 주소 검색","1","","","","False","False","0","","","","","미확인","미확인","상호와 주소가 일치하는 후보가 없습니다","2026-09-06"
"133","에이치H헤어","경기도 동두천시 중앙로134-26, 1층 105호(지행동)","37.8931681","127.0538155","에이치H헤어 경기도 동두천시 중앙로134-26, 1층 105호(지행동)","에이치H헤어 경기도 동두천시 중앙로134-26","도로명·건물번호 보조 검색","1","","","","False","False","0","","","","","미확인","미확인","상호와 주소가 일치하는 후보가 없습니다","2026-09-06"
"134","이선희헤어샵","경기도 동두천시 삼육사로896, 1층(생연동)","37.90003","127.0495185","이선희헤어샵 경기도 동두천시 삼육사로896, 1층(생연동)","이선희헤어샵 경기도 동두천시 삼육사로896","도로명·건물번호 보조 검색","1","","","","False","False","0","","","","","미확인","미확인","상호와 주소가 일치하는 후보가 없습니다","2026-09-06"
"135","이지현미용실","경기도 동두천시 중앙로295번길 26(생연동)","37.9082384","127.0530444","이지현미용실 경기도 동두천시 중앙로295번길 26(생연동)","이지현미용실 경기도 동두천시 중앙로295번길 26(생연동)","전체 주소 검색","0","","","","False","False","0","","","","","미확인","미확인","지역 검색 결과가 없습니다","2026-09-06"
"136","인헤어","경기도 동두천시 삼육사로902, 2동 104호(생연동)","37.8995915","127.050081","인헤어 경기도 동두천시 삼육사로902, 2동 104호(생연동)","인헤어 경기도 동두천시 삼육사로902","도로명·건물번호 보조 검색","0","","","","False","False","0","","","","","미확인","미확인","지역 검색 결과가 없습니다","2026-09-06"
"137","잔디이발관","경기도 동두천시 중앙로369(보산동)","37.9132522","127.0580444","잔디이발관 경기도 동두천시 중앙로369(보산동)","잔디이발관 경기도 동두천시 중앙로369(보산동)","전체 주소 검색","0","","","","False","False","0","","","","","미확인","미확인","지역 검색 결과가 없습니다","2026-09-06"
"138","쟝스헤어","경기도 동두천시 평화로2915(상봉암동)","37.9470084","127.0613666","쟝스헤어 경기도 동두천시 평화로2915(상봉암동)","쟝스헤어 경기도 동두천시 평화로2915(상봉암동)","전체 주소 검색","0","","","","False","False","0","","","","","미확인","미확인","지역 검색 결과가 없습니다","2026-09-06"
"139","정헤어샾","경기도 동두천시 동광로83-1(생연동)","37.9090884","127.0576367","정헤어샾 경기도 동두천시 동광로83-1(생연동)","정헤어샾 경기도 동두천시 동광로83-1(생연동)","전체 주소 검색","1","","","","False","False","0","","","","","미확인","미확인","상호와 주소가 일치하는 후보가 없습니다","2026-09-06"
"140","제이제이 남성컷트전문","경기도 동두천시 평화로2530번길 30(보산동)","37.9135589","127.0594159","제이제이 남성컷트전문 경기도 동두천시 평화로2530번길 30(보산동)","제이제이 남성컷트전문 경기도 동두천시 평화로2530번길 30(보산동)","전체 주소 검색","0","","","","False","False","0","","","","","미확인","미확인","지역 검색 결과가 없습니다","2026-09-06"
"141","젠틀맨","경기도 동두천시 중앙로362번길 8(생연동)","37.9126467","127.0569518","젠틀맨 경기도 동두천시 중앙로362번길 8(생연동)","젠틀맨 경기도 동두천시 중앙로362번길 8(생연동)","전체 주소 검색","1","","","","True","False","0","","","","","재확인 필요","재확인 필요","상호는 일치하지만 주소가 일치하지 않습니다","2026-09-06"
"142","차희에스 머리사랑","경기도 동두천시 행선로98(생연동)","37.8968706","127.0626416","차희에스 머리사랑 경기도 동두천시 행선로98(생연동)","차희에스 머리사랑 경기도 동두천시 행선로98(생연동)","전체 주소 검색","1","","","","True","False","0","","","","","재확인 필요","재확인 필요","상호는 일치하지만 주소가 일치하지 않습니다","2026-09-06"
"143","최재실 원헤어","경기도 동두천시 평화로2397번길 17, 2층(생연동)","37.9016106","127.0568218","최재실 원헤어 경기도 동두천시 평화로2397번길 17, 2층(생연동)","최재실 원헤어 경기도 동두천시 평화로2397번길 17","도로명·건물번호 보조 검색","1","","","","True","False","0","","","","","재확인 필요","재확인 필요","상호는 일치하지만 주소가 일치하지 않습니다","2026-09-06"
"144","추은옥머리쟁이","경기도 동두천시 행선로102(생연동)","37.8971498","127.0627489","추은옥머리쟁이 경기도 동두천시 행선로102(생연동)","추은옥머리쟁이 경기도 동두천시 행선로102(생연동)","전체 주소 검색","1","","","","True","False","0","","","","","재확인 필요","재확인 필요","상호는 일치하지만 주소가 일치하지 않습니다","2026-09-06"
"145","쿨헤어샵","경기도 동두천시 중앙로311(생연동)","37.9093907","127.054839","쿨헤어샵 경기도 동두천시 중앙로311(생연동)","쿨헤어샵 경기도 동두천시 중앙로311(생연동)","전체 주소 검색","1","","","","True","False","0","","","","","재확인 필요","재확인 필요","상호는 일치하지만 주소가 일치하지 않습니다","2026-09-06"
"146","하니머리나라","경기도 동두천시 삼육사로1002번길 97(지행동)","37.8950128","127.0597027","하니머리나라 경기도 동두천시 삼육사로1002번길 97(지행동)","하니머리나라 경기도 동두천시 삼육사로1002번길 97(지행동)","전체 주소 검색","0","","","","False","False","0","","","","","미확인","미확인","지역 검색 결과가 없습니다","2026-09-06"
"147","헤어고","경기도 동두천시 중앙로230-1, 1층(생연동)","37.9020242","127.0532969","헤어고 경기도 동두천시 중앙로230-1, 1층(생연동)","헤어고 경기도 동두천시 중앙로230-1","도로명·건물번호 보조 검색","1","","","","True","False","0","","","","","재확인 필요","재확인 필요","상호는 일치하지만 주소가 일치하지 않습니다","2026-09-06"
"148","헤어바이 미정","경기도 동두천시 중앙로265번길 8(생연동)","37.9053073","127.0534308","헤어바이 미정 경기도 동두천시 중앙로265번길 8(생연동)","헤어바이 미정 경기도 동두천시 중앙로265번길 8(생연동)","전체 주소 검색","1","","","","True","False","0","","","","","재확인 필요","재확인 필요","상호는 일치하지만 주소가 일치하지 않습니다","2026-09-06"
"149","헤어뱅크","경기도 동두천시 중앙로297, 1층 104호(생연동)","37.9081137","127.0543425","헤어뱅크 경기도 동두천시 중앙로297, 1층 104호(생연동)","헤어뱅크 경기도 동두천시 중앙로297","도로명·건물번호 보조 검색","0","","","","False","False","0","","","","","미확인","미확인","지역 검색 결과가 없습니다","2026-09-06"
"150","헤어카페","경기도 동두천시 행선로110번길 9, 상가동 102호(생연동)","37.8979317","127.0636874","헤어카페 경기도 동두천시 행선로110번길 9, 상가동 102호(생연동)","헤어카페 경기도 동두천시 행선로110번길 9","도로명·건물번호 보조 검색","1","","","","True","False","0","","","","","재확인 필요","재확인 필요","상호는 일치하지만 주소가 일치하지 않습니다","2026-09-06"
"151","그린파크모텔","경기도 동두천시 어수로91-10(생연동)","37.902995","127.0530101","그린파크모텔 경기도 동두천시 어수로91-10(생연동)","그린파크모텔 경기도 동두천시 어수로91-10(생연동)","전체 주소 검색","1","","","","True","False","0","","","","","재확인 필요","재확인 필요","상호는 일치하지만 주소가 일치하지 않습니다","2026-09-06"
"152","제이(J)모텔","경기도 동두천시 동두천로247-13(생연동)","37.9036831","127.0550199","제이(J)모텔 경기도 동두천시 동두천로247-13(생연동)","제이(J)모텔 경기도 동두천시 동두천로247-13(생연동)","전체 주소 검색","0","","","","False","False","0","","","","","미확인","미확인","지역 검색 결과가 없습니다","2026-09-06"
"153","강스시","경기도 동두천시 어수로83번길 38, 1층(생연동)","37.9043773","127.0526486","강스시 경기도 동두천시 어수로83번길 38, 1층(생연동)","강스시 경기도 동두천시 어수로83번길 38","도로명·건물번호 보조 검색","1","","","","True","False","0","","","","","재확인 필요","재확인 필요","상호는 일치하지만 주소가 일치하지 않습니다","2026-09-06"
"154","거북이삼겹살","경기도 동두천시 생연로175, 1층(생연동)","37.9081428","127.0526481","거북이삼겹살 경기도 동두천시 생연로175, 1층(생연동)","거북이삼겹살 경기도 동두천시 생연로175","도로명·건물번호 보조 검색","1","","","","False","False","0","","","","","미확인","미확인","상호와 주소가 일치하는 후보가 없습니다","2026-09-06"
"155","고기싸롱","경기도 동두천시 평화로2313번길 7-26(지행동)","37.8931252","127.0564689","고기싸롱 경기도 동두천시 평화로2313번길 7-26(지행동)","고기싸롱 경기도 동두천시 평화로2313번길 7-26(지행동)","전체 주소 검색","1","","","","False","False","0","","","","","미확인","미확인","상호와 주소가 일치하는 후보가 없습니다","2026-09-06"
"156","고봉민김밥 지행역점","경기도 동두천시 중앙로126, 107호(지행동)","37.892772","127.052538","고봉민김밥 지행역점 경기도 동두천시 중앙로126, 107호(지행동)","고봉민김밥 지행역점 경기도 동두천시 중앙로126","도로명·건물번호 보조 검색","0","","","","False","False","0","","","","","미확인","미확인","지역 검색 결과가 없습니다","2026-09-06"
"157","그집순대국","경기도 동두천시 장고갯로157, 제1동(생연동)","37.908939","127.0652922","그집순대국 경기도 동두천시 장고갯로157, 제1동(생연동)","그집순대국 경기도 동두천시 장고갯로157","도로명·건물번호 보조 검색","1","","","","False","False","0","","","","","미확인","미확인","상호와 주소가 일치하는 후보가 없습니다","2026-09-06"
"158","깐부치킨 동두천지행역점","경기도 동두천시 중앙로134-20, 1층(지행동)","37.8930182","127.0538205","깐부치킨 동두천지행역점 경기도 동두천시 중앙로134-20, 1층(지행동)","깐부치킨 동두천지행역점 경기도 동두천시 중앙로134-20","도로명·건물번호 보조 검색","1","","","","True","False","0","","","","","재확인 필요","재확인 필요","상호는 일치하지만 주소가 일치하지 않습니다","2026-09-06"
"159","넓은공간","경기도 동두천시 평화로2910번길 82(상봉암동)","37.9456285","127.0657472","넓은공간 경기도 동두천시 평화로2910번길 82(상봉암동)","넓은공간 경기도 동두천시 평화로2910번길 82(상봉암동)","전체 주소 검색","1","","","","True","False","0","","","","","재확인 필요","재확인 필요","상호는 일치하지만 주소가 일치하지 않습니다","2026-09-06"
"160","다복식당","경기도 동두천시 생연로177(생연동)","37.9082713","127.0527418","다복식당 경기도 동두천시 생연로177(생연동)","다복식당 경기도 동두천시 생연로177(생연동)","전체 주소 검색","1","","","","True","False","0","","","","","재확인 필요","재확인 필요","상호는 일치하지만 주소가 일치하지 않습니다","2026-09-06"
"161","다원","경기도 동두천시 어수로102번길 6(생연동)","37.9020567","127.0536323","다원 경기도 동두천시 어수로102번길 6(생연동)","다원 경기도 동두천시 어수로102번길 6(생연동)","전체 주소 검색","0","","","","False","False","0","","","","","미확인","미확인","지역 검색 결과가 없습니다","2026-09-06"
"162","대왕미가","경기도 동두천시 삼육사로1009(생연동)","37.8995258","127.062083","대왕미가 경기도 동두천시 삼육사로1009(생연동)","대왕미가 경기도 동두천시 삼육사로1009(생연동)","전체 주소 검색","0","","","","False","False","0","","","","","미확인","미확인","지역 검색 결과가 없습니다","2026-09-06"
"163","대호숯불갈비","경기도 동두천시 중앙로265번길 19(생연동)","37.9052307","127.0526925","대호숯불갈비 경기도 동두천시 중앙로265번길 19(생연동)","대호숯불갈비 경기도 동두천시 중앙로265번길 19(생연동)","전체 주소 검색","1","","","","True","False","0","","","","","재확인 필요","재확인 필요","상호는 일치하지만 주소가 일치하지 않습니다","2026-09-06"
"164","동태한그릇","경기도 동두천시 생연로155(생연동)","37.9063421","127.0519865","동태한그릇 경기도 동두천시 생연로155(생연동)","동태한그릇 경기도 동두천시 생연로155(생연동)","전체 주소 검색","1","","","","True","False","0","","","","","재확인 필요","재확인 필요","상호는 일치하지만 주소가 일치하지 않습니다","2026-09-06"
"165","소요산명품한우식당","경기도 동두천시 평화로2910번길 1(상봉암동)","37.946529","127.0618737","소요산명품한우식당 경기도 동두천시 평화로2910번길 1(상봉암동)","소요산명품한우식당 경기도 동두천시 평화로2910번길 1(상봉암동)","전체 주소 검색","1","","","","True","False","0","","","","","재확인 필요","재확인 필요","상호는 일치하지만 주소가 일치하지 않습니다","2026-09-06"
"166","슈퍼크리스피 동두천지행점","경기도 동두천시 중앙로132, 105호(지행동)","37.8932032","127.0525799","슈퍼크리스피 동두천지행점 경기도 동두천시 중앙로132, 105호(지행동)","슈퍼크리스피 동두천지행점 경기도 동두천시 중앙로132","도로명·건물번호 보조 검색","1","","","","True","False","0","","","","","재확인 필요","재확인 필요","상호는 일치하지만 주소가 일치하지 않습니다","2026-09-06"
"167","쌍둥이족발","경기도 동두천시 생연로122, 1층(생연동)","37.9032591","127.0512744","쌍둥이족발 경기도 동두천시 생연로122, 1층(생연동)","쌍둥이족발 경기도 동두천시 생연로122","도로명·건물번호 보조 검색","1","","","","True","False","0","","","","","재확인 필요","재확인 필요","상호는 일치하지만 주소가 일치하지 않습니다","2026-09-06"
"168","압구정 화로구이","경기도 동두천시 지행로52, 108~110호(지행동)","37.8920811","127.0530217","압구정 화로구이 경기도 동두천시 지행로52, 108~110호(지행동)","압구정 화로구이 경기도 동두천시 지행로52","도로명·건물번호 보조 검색","0","","","","False","False","0","","","","","미확인","미확인","지역 검색 결과가 없습니다","2026-09-06"
"169","어멍생고기","경기도 동두천시 동두천로119, 1층(지행동)","37.8920677","127.0546205","어멍생고기 경기도 동두천시 동두천로119, 1층(지행동)","어멍생고기 경기도 동두천시 동두천로119","도로명·건물번호 보조 검색","1","","","","True","False","0","","","","","재확인 필요","재확인 필요","상호는 일치하지만 주소가 일치하지 않습니다","2026-09-06"
"170","요리하는경더기","경기도 동두천시 중앙로134-20, 3층(지행동)","37.8930182","127.0538205","요리하는경더기 경기도 동두천시 중앙로134-20, 3층(지행동)","요리하는경더기 경기도 동두천시 중앙로134-20","도로명·건물번호 보조 검색","1","","","","True","False","0","","","","","재확인 필요","재확인 필요","상호는 일치하지만 주소가 일치하지 않습니다","2026-09-06"
"171","우막산순대국","경기도 동두천시 평화로2261번길 22(지행동)","37.8902959","127.0565284","우막산순대국 경기도 동두천시 평화로2261번길 22(지행동)","우막산순대국 경기도 동두천시 평화로2261번길 22(지행동)","전체 주소 검색","1","","","","False","False","0","","","","","미확인","미확인","상호와 주소가 일치하는 후보가 없습니다","2026-09-06"
"172","유경장작구이","경기도 동두천시 평화로2910번길 10(상봉암동)","37.9459138","127.0617488","유경장작구이 경기도 동두천시 평화로2910번길 10(상봉암동)","유경장작구이 경기도 동두천시 평화로2910번길 10(상봉암동)","전체 주소 검색","1","","","","False","False","0","","","","","미확인","미확인","상호와 주소가 일치하는 후보가 없습니다","2026-09-06"
"173","육꼬집","경기도 동두천시 중앙로110-9, 106~108호(지행동)","37.8916416","127.0530533","육꼬집 경기도 동두천시 중앙로110-9, 106~108호(지행동)","육꼬집 경기도 동두천시 중앙로110-9","도로명·건물번호 보조 검색","1","","","","True","False","0","","","","","재확인 필요","재확인 필요","상호는 일치하지만 주소가 일치하지 않습니다","2026-09-06"
"174","으뜸코다리냉면","경기도 동두천시 생연로170-2, 1층(생연동)","37.9076616","127.0526978","으뜸코다리냉면 경기도 동두천시 생연로170-2, 1층(생연동)","으뜸코다리냉면 경기도 동두천시 생연로170-2","도로명·건물번호 보조 검색","1","","","","True","False","0","","","","","재확인 필요","재확인 필요","상호는 일치하지만 주소가 일치하지 않습니다","2026-09-06"
"175","일미담","경기도 동두천시 동광로73, 1층(생연동)","37.9088932","127.056332","일미담 경기도 동두천시 동광로73, 1층(생연동)","일미담 경기도 동두천시 동광로73","도로명·건물번호 보조 검색","1","","","","False","False","0","","","","","미확인","미확인","상호와 주소가 일치하는 후보가 없습니다","2026-09-06"
"176","장단콩터","경기도 동두천시 생연로119-1, 1층(생연동)","37.9033102","127.0509794","장단콩터 경기도 동두천시 생연로119-1, 1층(생연동)","장단콩터 경기도 동두천시 생연로119-1","도로명·건물번호 보조 검색","1","","","","True","False","0","","","","","재확인 필요","재확인 필요","상호는 일치하지만 주소가 일치하지 않습니다","2026-09-06"
"177","좋은날식당","경기도 동두천시 중앙로265번길 23(생연동)","37.9052627","127.0525376","좋은날식당 경기도 동두천시 중앙로265번길 23(생연동)","좋은날식당 경기도 동두천시 중앙로265번길 23(생연동)","전체 주소 검색","1","","","","False","False","0","","","","","미확인","미확인","상호와 주소가 일치하는 후보가 없습니다","2026-09-06"
"178","처가집(부대찌개)","경기도 동두천시 어수로91-3(생연동)","37.9027419","127.0527489","처가집(부대찌개) 경기도 동두천시 어수로91-3(생연동)","처가집(부대찌개) 경기도 동두천시 어수로91-3(생연동)","전체 주소 검색","1","","","","True","False","0","","","","","재확인 필요","재확인 필요","상호는 일치하지만 주소가 일치하지 않습니다","2026-09-06"
"179","초코파이","경기도 동두천시 큰시장로 42(생연동)","37.9005329","127.0531008","초코파이 경기도 동두천시 큰시장로 42(생연동)","초코파이 경기도 동두천시 큰시장로 42(생연동)","전체 주소 검색","1","","","","True","False","0","","","","","재확인 필요","재확인 필요","상호는 일치하지만 주소가 일치하지 않습니다","2026-09-06"
"180","촌가","경기도 동두천시 중앙로273번길 30, 1층(생연동)","37.9062452","127.0524678","촌가 경기도 동두천시 중앙로273번길 30, 1층(생연동)","촌가 경기도 동두천시 중앙로273번길 30","도로명·건물번호 보조 검색","1","","","","False","False","0","","","","","미확인","미확인","상호와 주소가 일치하는 후보가 없습니다","2026-09-06"
"181","통큰부대찌개","경기도 동두천시 생연로39-60(지행동)","37.8964189","127.0479792","통큰부대찌개 경기도 동두천시 생연로39-60(지행동)","통큰부대찌개 경기도 동두천시 생연로39-60(지행동)","전체 주소 검색","1","","","","True","False","0","","","","","재확인 필요","재확인 필요","상호는 일치하지만 주소가 일치하지 않습니다","2026-09-06"
"182","특허받은 마늘콩짜장","경기도 동두천시 평화로 2351(생연동)","37.8977819","127.05757","특허받은 마늘콩짜장 경기도 동두천시 평화로 2351(생연동)","특허받은 마늘콩짜장 경기도 동두천시 평화로 2351(생연동)","전체 주소 검색","1","","","","True","False","0","","","","","재확인 필요","재확인 필요","상호는 일치하지만 주소가 일치하지 않습니다","2026-09-06"
"183","팔각도 동두천지행점","경기도 동두천시 중앙로116, 1층(지행동)","37.8917688","127.052518","팔각도 동두천지행점 경기도 동두천시 중앙로116, 1층(지행동)","팔각도 동두천지행점 경기도 동두천시 중앙로116","도로명·건물번호 보조 검색","1","","","","True","False","0","","","","","재확인 필요","재확인 필요","상호는 일치하지만 주소가 일치하지 않습니다","2026-09-06"
"184","페리카나역전점","경기도 동두천시 생연로120(생연동)","37.9031574","127.0512406","페리카나역전점 경기도 동두천시 생연로120(생연동)","페리카나역전점 경기도 동두천시 생연로120(생연동)","전체 주소 검색","1","","","","False","False","0","","","","","미확인","미확인","상호와 주소가 일치하는 후보가 없습니다","2026-09-06"
"185","페리카나 터미널점","경기도 동두천시 중앙로265번길 15(생연동)","37.9051863","127.0529224","페리카나 터미널점 경기도 동두천시 중앙로265번길 15(생연동)","페리카나 터미널점 경기도 동두천시 중앙로265번길 15(생연동)","전체 주소 검색","1","","","","False","False","0","","","","","미확인","미확인","상호와 주소가 일치하는 후보가 없습니다","2026-09-06"
"186","황주생고기","경기도 동두천시 생연로142(생연동)","37.9050798","127.0519517","황주생고기 경기도 동두천시 생연로142(생연동)","황주생고기 경기도 동두천시 생연로142(생연동)","전체 주소 검색","1","","","","True","False","0","","","","","재확인 필요","재확인 필요","상호는 일치하지만 주소가 일치하지 않습니다","2026-09-06"
"187","롯데리아 동두천점","경기도 동두천시 중앙로270(생연동)","37.9056444","127.0542716","롯데리아 동두천점 경기도 동두천시 중앙로270(생연동)","롯데리아 동두천점 경기도 동두천시 중앙로270(생연동)","전체 주소 검색","1","","","","True","False","0","","","","","재확인 필요","재확인 필요","상호는 일치하지만 주소가 일치하지 않습니다","2026-09-06"
"188","빨간풍차제과점","경기도 동두천시 동광로78번길 4(생연동)","37.908671","127.056708","빨간풍차제과점 경기도 동두천시 동광로78번길 4(생연동)","빨간풍차제과점 경기도 동두천시 동광로78번길 4(생연동)","전체 주소 검색","1","","","","False","False","0","","","","","미확인","미확인","상호와 주소가 일치하는 후보가 없습니다","2026-09-06"
"189","뿌리깊은나무","경기도 동두천시 안흥로78, 3·4동(안흥동)","37.927883","127.0427531","뿌리깊은나무 경기도 동두천시 안흥로78, 3·4동(안흥동)","뿌리깊은나무 경기도 동두천시 안흥로78","도로명·건물번호 보조 검색","1","","","","True","False","0","","","","","재확인 필요","재확인 필요","상호는 일치하지만 주소가 일치하지 않습니다","2026-09-06"
"190","청년다방","경기도 동두천시 평화로2261번길 9-6(지행동)","37.8894468","127.0558675","청년다방 경기도 동두천시 평화로2261번길 9-6(지행동)","청년다방 경기도 동두천시 평화로2261번길 9-6(지행동)","전체 주소 검색","1","","","","False","False","0","","","","","미확인","미확인","상호와 주소가 일치하는 후보가 없습니다","2026-09-06"
"191","커피&유","경기도 동두천시 정장로17번길 20, 1층(생연동)","37.9054146","127.0530295","커피&유 경기도 동두천시 정장로17번길 20, 1층(생연동)","커피&유 경기도 동두천시 정장로17번길 20","도로명·건물번호 보조 검색","1","","","","False","False","0","","","","","미확인","미확인","상호와 주소가 일치하는 후보가 없습니다","2026-09-06"
"192","나포리미용실","파주시 문산읍 문향로56번길 19","37.8575548597","126.7860838208","나포리미용실 파주시 문산읍 문향로56번길 19","나포리미용실 파주시 문산읍 문향로56번길 19","전체 주소 검색","0","","","","False","False","0","","","","","미확인","미확인","지역 검색 결과가 없습니다","2026-09-06"
